storeName,storeLoc,reviewerUsername,ratingDate,reviewText,rating
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",JNChia,"August 11, 2018",Had a family dinner there. The peking duck is as I remembered from previous visit. Really delicious. All the others dishes were good. Attentive staff. Will go again.,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",JaqLeonard,"August 3, 2018","Best Peking duck ever! Epicly delicious. And don't forget to try the mushroom dumplings. Absolutely awesome. Awesome hospitality from Tracy Ng and Olivia (love her ""Singapore New water""). Must pre-order your Peking duck. Will be back!",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",VintageWerner,"August 1, 2018",First of all we really enjoyed the tasty food in this restaurant from Peking Duck to beef to Dim Sum etc. All food was very well prepared and timely serv ,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Michael H,"July 19, 2018",With a six hour stopover at Singapore airport I wanted to go into town and have a Peking duck meal. Googling I thought the Imperial Palace Super Peking Duck seemed the best. Arriving there at 9PM I was told they don’t serve Pecking duck unless ordered in advance. What’s more they didn’t have any duck of any sort. How can you operate a restaurant in Singapore called duck and not have any duck!!! What a hoax - and they were even rude about it. I strongly recommend you don’t go there because you won’t enjoy the experience whether or not you know to pre-order your duck (and try finding that instruction on the website),1
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",fionat383,"July 16, 2018",Recently my relatives and I got together for a dinner at this restaurant. It was exactly what we were looking for: a fancy and decadent eatery but also low-key with a gentle buzz for conversations. The food was excellent. The special duck with the sticky rice melted perfectly in our mouths. The servers were attentive and checked often to make sure we were happy. The complimentary desserts were lovely. I absolutely would return in the future.,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Broughies,"July 16, 2018",My wife and I were treated to a visit to this great restaurant for my birthday dinner. We were 5 diners including our 5 year old granddaughter. We have visited a couple of times in the past few years during our visits to Singapo ,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Noodlesnoodles,"July 13, 2018","Peking duck here is always great - juicy duck with a soft warm pancake. We also pre ordered the chicken with glutinous rice which took a long time to be served and when it was, the chicken was quite dry. The dish was tasty overall but the chicken could have done with less time in the ov ",4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",koba-sf,"June 26, 2018","We visited this restaurant in late May, and had their signature dish “Beijing Style Roasted Duck” which is one-day advanced order is required. The duck is really “Superb.” Chef demonstrated the chopping performance at the tableside, and then the duck was served with green onions, cucumbers and steamed crapes for wrapping the duck and make it like burritos. As Asians as well as frequent flyers, my friend and I experienced Peking duck in Peking, Shanghai, Hong Kong, Singapore, and California or even in Sydney, this restaurant’s duck is the best ever, and the price is quite reasonable and affordable if we consider its quality and taste. And the rest of duck – the meats were used for fried rice. That fried rice was also superb taste and quality. Every single rice grain was coated with oil and duck flavor, the fried rice itself is a top quality for su ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",mrsmithtravels380,"June 23, 2018","Ate here for a lunch sitting on a national holiday, and was blown away. Loved the duck of course (had to order in advance) and everything else we got. Incredible service with very attentive staff in a nice booth that was quiet and away from others. Will definitely go back when I return to SG.",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",paullim2016,"June 19, 2018",Called to make a reservation more than 1 week in advance and pre-ordered the Peking Duck. Do note that the restaurant requires you to order the Peking Duck at least 1 day in advan ,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Haebee,"June 18, 2018","With a Michelin Star, one expects a certain standard of service. This evening, we booked this restaurant to celebrate Fathers’ Day. We arrived on time, and found that there was no orderly system for seating guests, so we were met by a crowd of irritated guests who had obviously been kept waiting for some time. We had to wait for over 30 minutes, with constant reminders to the receptionis ",3
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",xxiaohao,"June 15, 2018","This restaurant has two seatings. If you are given the 8.30pm seating, don’t bother to come here. By this time, most stuffs are out of stock, restricting our ability to enjoy what the restaurant has to offer. This alone has destroyed the reputation of the restaurant, no matter how good the food is.",2
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Melbguy3805,"June 11, 2018",Wanted to try some peking duck while in Singapore and this place didn't disappoint. The duck was great. Service was good. Drinks were go ,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",RogerAliSophia,"May 25, 2018",Second time here. Couldn’t wait to return with my family. Exceptional service amazing food and some of the best Peking Duck anywhere. Not cheap but amazing quality.,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",TomW3643,"May 21, 2018","We love to come and enjoy the Peking duck and dim sum in Imperial Treasure Peking Dick restaurant. As you all know, there are not many restaurants serve the authentic Peking duck in Singapore, especially the type of duck and the Chinese spring pancake, but ever since this restaurant opened, we come here whenever we miss the Peking duck in Singapore. Their dim sum have high standards as well. ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",teoweme,"May 13, 2018",Peking duck $88 nice but abit fat and no garlic sauce. Dishes are good and service staff very nice. Would go again. ,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Corrado_foodpasha,"May 8, 2018",Awesome dim sum!!!! Go with a Chinese or you will struggle to order then let the kilos of food hit you like never before. Awesome!!!,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Salee1983,"February 7, 2018",I booked this restaurant from Australia knowing that I wanted Peking Duck. It didn't disappoint. The duck was juicy and delicious. My husband said it was probably the best Peking Duck he had. And was worth the bill. That say a lot! And he is generally very vocal about food that is not worth the mon ,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Joe1234665,"February 5, 2018",We went here for a holiday occasion and planned ahead. You have to order the duck at least 24 hours in advan ,4
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Unggoy_Murderer,"January 28, 2018","The food here was fantastic. We went for a whole duck (which was well worth the 80SGD price, the whole experience was fantastic). A cook will come to your table and expertly carve and serve the duck, and the waitress spoke us through each of the stag ",5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",Smersh111,"January 27, 2018",We try to dine at Imperial Treasures every time we visit Singapore. This time was not differe ,5
Imperial Treasure Super Peking Duck Restaurant,"290 Orchard Road The Paragon #05-42/45, Singapore 238859 Singapore",gingerminger2225,"January 26, 2018","Had dinner here with my family and we ordered the CharSiew, Peking Duck, steamed Grouper and lobster noodl ",4
